,student_id,avg_time,taken_quiz,exam_quiz,hub_quiz,purchased
778,260271,3.4,1,0,0,0
779,260272,9.733333333333333,0,0,0,0
780,260273,0.3,0,0,0,0
781,260278,11.45,1,0,0,0
782,260280,0.4,0,0,0,0
783,260281,6.6,1,0,0,0
784,260285,28.0,0,0,0,0
785,260291,22.579999999999995,1,1,0,1
786,260295,13.136363636363638,1,1,0,0
787,260296,1.1,0,0,0,0
788,260297,0.7,0,0,0,0
789,260300,0.3,0,0,0,0
790,260303,10.7,1,0,0,0
791,260305,4.0,0,0,0,0
792,260306,1.2,0,0,0,0
793,260307,2.6,0,0,0,0
794,260311,0.4,0,0,0,0
795,260312,3.7,0,0,0,0
796,260314,20.299999999999997,0,0,0,0
797,260315,5.7,0,0,0,0
798,260316,0.6,0,0,0,0
799,260317,2.5,0,0,0,0
800,260321,36.416666666666664,1,1,1,1
801,260323,8.299999999999999,1,0,0,0
802,260324,69.39999999999999,1,1,0,1
803,260325,10.4,1,0,0,0
804,260327,1.1,0,0,0,0
805,260328,0.8,0,0,0,0
806,260329,20.10952380952381,1,1,0,1
807,260330,0.7,0,0,0,0
808,260332,14.4,1,0,0,0
809,260333,0.1,0,0,0,0
810,260334,3.9181818181818184,1,0,0,1
811,260335,43.66666666666668,1,1,0,1
812,260338,25.95,0,1,1,0
813,260339,0.1,0,0,0,0
814,260342,55.6,0,0,0,0
815,260345,42.16633663366338,1,1,1,1
816,260351,1.4,0,0,0,0
817,260353,16.3,1,0,0,0
818,260354,28.442857142857147,1,1,0,1
819,260356,22.882222222222218,1,1,0,1
820,260357,3.3,0,0,0,0
821,260360,18.6,0,0,0,0
822,260364,1.8,0,0,0,0
823,260371,9.3,0,0,0,0
824,260373,2.6,0,0,0,0
825,260378,0.1,0,0,0,0
826,260382,10.05,0,0,0,0
827,260383,2.65,0,0,0,0
828,260385,10.4,1,0,0,0
829,260387,60.2,1,1,0,0
830,260389,1.3428571428571427,1,0,0,0
831,260390,18.0,1,0,0,0
832,260392,2.2,0,0,0,0
833,260394,7.2,0,0,0,0
834,260396,18.1,1,0,0,0
835,260398,0.3,0,0,0,0
836,260399,11.2,1,0,0,0
837,260400,8.3,1,0,0,0
838,260402,18.15,0,0,0,0
839,260403,0.9,0,0,0,0
840,260404,1.6,0,0,0,0
841,260405,8.5,0,0,0,0
842,260406,0.7,0,0,0,0
843,260410,1.2,0,0,0,0
844,260412,14.866666666666667,1,0,0,0
845,260414,4.2,0,0,0,0
846,260415,20.8,1,0,0,0
847,260416,35.15,1,0,0,0
848,260418,28.0,1,0,0,0
849,260419,24.5,1,0,0,0
850,260423,28.200000000000003,1,1,0,1
851,260424,0.2,0,0,0,0
852,260425,0.7,1,1,0,0
853,260426,2.4,0,0,0,0
854,260429,0.5,0,0,0,0
855,260433,1.3,0,0,0,0
856,260439,0.4,0,0,0,0
857,260442,0.3,0,0,0,0
858,260448,10.6,1,0,0,0
859,260451,10.6,1,0,0,0
860,260453,6.8,0,0,0,0
861,260455,0.3,1,0,0,0
862,260458,8.5,0,0,0,0
863,260459,1.25,0,0,0,0
864,260464,25.75,1,1,0,0
865,260465,31.574576271186437,1,1,1,1
866,260466,0.9,0,0,0,0
867,260467,1.0,1,1,0,0
868,260468,5.9,0,0,0,0
869,260473,4.0,0,0,0,0
870,260477,29.648148148148152,1,1,0,0
871,260479,0.2,0,0,0,0
872,260480,0.8,0,0,0,0
873,260481,7.8,1,0,0,0
874,260483,3.1,0,0,0,1
875,260484,8.2,1,0,0,0
876,260485,7.4,0,0,0,0
877,260486,64.46874999999999,1,1,0,1
878,260487,10.566666666666666,1,0,0,0
879,260488,0.2,1,0,0,0
880,260489,67.8,0,1,0,0
881,260492,6.866666666666666,0,1,0,0
882,260493,0.4,0,0,0,0
883,260494,40.077777777777776,1,1,1,1
884,260495,0.1,0,0,0,0
885,260496,7.3,0,0,0,0
886,260497,44.8,1,0,0,0
887,260499,2.533333333333333,1,0,0,0
888,260500,4.4,0,0,0,0
889,260504,6.6,1,0,0,0
890,260508,0.30000000000000004,0,0,0,0
891,260510,0.2,0,0,0,0
892,260512,2.1,0,0,0,0
893,260516,0.65,0,0,0,0
894,260519,88.09999999999998,1,1,0,0
895,260531,12.2,0,0,0,0
896,260532,0.1,0,0,0,0
897,260535,0.4,0,0,0,0
898,260537,0.2,1,0,0,0
899,260538,0.5,0,0,0,0
900,260541,1.9,0,0,0,0
901,260542,0.2,0,0,0,0
902,260547,26.549999999999997,1,0,0,0
903,260548,1.3,0,0,0,0
904,260549,23.045454545454547,1,1,0,1
905,260550,0.2,0,0,0,0
906,260563,5.1,0,0,0,0
907,260565,1.2,0,0,0,0
908,260566,0.1,0,0,0,0
909,260567,39.86666666666667,1,1,0,0
910,260568,60.3,1,1,0,0
911,260569,14.25,0,0,0,0
912,260572,39.90256410256411,1,1,0,1
913,260575,25.530000000000005,1,1,0,0
914,260578,23.930769230769233,1,1,0,1
915,260584,1.0,0,0,0,0
916,260585,6.5,1,0,0,0
917,260589,8.9,0,0,0,0
918,260590,13.0,0,0,0,0
919,260591,0.8999999999999999,0,0,0,0
920,260593,25.521590909090914,1,1,0,1
921,260594,26.733333333333334,1,1,0,0
922,260595,10.5,0,0,0,0
923,260596,0.1,0,0,0,0
924,260598,12.6,1,0,0,0
925,260600,32.25,1,1,0,0
926,260602,22.0,1,1,0,0
927,260604,33.199999999999996,1,1,0,0
928,260606,1.8,0,0,0,0
929,260607,0.4,0,0,0,0
930,260608,43.39,1,1,0,1
931,260615,3.2,0,0,0,0
932,260616,54.8125,1,1,0,1
933,260619,11.7,1,0,0,0
934,260622,7.4,0,0,0,0
935,260627,22.349999999999998,1,0,0,0
936,260628,2.1,0,0,0,0
937,260631,29.4,1,0,0,0
938,260633,0.5,0,0,0,0
939,260634,49.6,0,0,0,0
940,260635,6.3,0,0,0,0
941,260638,1.6,0,0,0,0
942,260640,0.1,0,0,0,0
943,260641,0.75,0,0,0,0
944,260646,37.629411764705885,1,1,1,1
945,260649,43.271428571428594,1,1,0,1
946,260657,12.1,0,1,0,0
947,260661,43.3,1,0,0,0
948,260663,1.3,0,0,0,0
949,260664,43.50833333333333,1,1,0,1
950,260665,1.5,0,0,0,0
951,260666,1.1,0,0,0,0
952,260668,8.7,0,0,0,0
953,260669,17.73333333333333,1,0,0,0
954,260671,0.1,0,0,0,0
955,260673,1.8,0,0,0,0
956,260674,8.7,0,0,0,0
957,260676,33.8,0,0,0,0
958,260678,0.6,1,0,0,0
959,260680,0.2,0,0,0,0
960,260682,28.6,1,0,0,0
961,260684,28.641379310344828,1,1,0,1
962,260687,20.866666666666667,1,0,0,0
963,260688,15.8,1,0,0,0
964,260694,0.5,0,0,0,0
965,260697,3.1,0,0,0,0
966,260698,7.800000000000002,1,0,0,1
967,260699,0.1,0,0,0,0
968,260700,1.7,0,0,0,0
969,260701,16.575,1,1,0,0
970,260702,1.958333333333333,0,0,0,1
971,260704,17.7,1,0,0,0
972,260706,17.9,1,0,0,0
973,260707,18.51111111111111,1,1,0,1
974,260708,1.3,0,0,0,0
975,260709,21.7,0,0,0,0
976,260713,0.6,0,0,0,0
977,260714,0.9,0,0,0,0
978,260715,44.7090909090909,1,1,1,0
979,260716,3.4,0,0,0,0
980,260718,4.3,0,0,0,0
981,260723,1.4,0,0,0,0
982,260724,0.7,0,0,0,0
983,260728,10.0,0,0,0,0
984,260730,7.1,0,0,0,0
985,260731,0.8,0,0,0,0
986,260732,10.4,1,0,0,0
987,260733,6.2,0,0,0,0
988,260734,0.7,0,0,0,0
989,260737,30.5,1,1,0,0
990,260738,6.2,0,0,0,0
991,260740,11.5,1,0,0,0
992,260741,1.2,0,0,0,0
993,260742,38.92,1,0,0,1
994,260743,4.4,1,0,0,0
995,260745,5.6,0,0,0,0
996,260746,0.1,0,0,0,0
997,260747,0.25,0,0,0,0
998,260749,41.0,1,1,0,0
999,260750,75.1,1,1,0,0
1000,260752,0.2,0,0,0,0
1001,260754,36.090756302521,1,1,1,1
1002,260755,7.5,0,0,0,0
1003,260756,3.5,1,0,0,0
1004,260761,12.75,0,0,0,0
1005,260762,2.5,0,0,0,0
1006,260765,23.700000000000003,1,0,0,0
1007,260766,1.2,0,0,0,0
1008,260767,0.2,0,0,0,0
1009,260768,2.7,0,0,0,0
1010,260769,58.9,1,1,0,0
1011,260771,6.6,1,0,0,0
1012,260773,31.0,1,0,0,0
1013,260774,63.44000000000001,1,1,0,1
1014,260775,1.6,0,0,0,0
1015,260776,17.8,1,0,0,0
1016,260777,15.5,0,0,0,0
1017,260781,12.85,1,0,0,0
1018,260784,6.6,1,0,0,0
1019,260785,6.4,0,0,0,0
1020,260787,13.176923076923078,1,0,0,1
1021,260788,1.5,0,0,0,0
1022,260789,1.5,0,0,0,0
1023,260790,0.3,0,0,0,0
1024,260792,48.66,1,1,0,0
1025,260793,2.6,0,0,0,0
1026,260795,4.55,1,0,0,0
1027,260796,1.0,0,0,0,0
1028,260798,2.9,0,1,0,0
1029,260799,17.85,1,1,0,0
1030,260800,10.0,0,0,0,0
1031,260801,1.6,0,0,0,0
1032,260802,0.2,0,0,0,0
1033,260803,5.6,0,0,0,0
1034,260805,2.8,0,0,0,0
1035,260806,1.8,0,0,0,0
1036,260807,0.8,0,0,0,0
1037,260809,15.944444444444445,1,1,0,1
1038,260810,29.2,1,0,0,0
1039,260812,7.3,0,0,0,0
1040,260813,22.522641509433964,1,1,1,1
1041,260815,21.168750000000006,1,1,0,1
1042,260820,21.366666666666664,1,0,0,0
1043,260823,1.7,0,0,0,0
1044,260824,10.68,1,1,0,0
1045,260825,9.8,1,1,0,0
1046,260826,1.4,0,0,0,0
1047,260829,34.489999999999995,1,1,0,1
1048,260831,22.17142857142857,1,1,0,1
1049,260832,19.8,0,0,0,0
1050,260833,20.988888888888887,1,1,0,1
1051,260834,42.575,1,1,0,1
1052,260835,23.450000000000003,0,1,0,0
1053,260837,21.266666666666666,1,1,0,0
1054,260840,22.2,1,0,0,0
1055,260841,1.3,1,0,0,0
1056,260842,34.57272727272727,1,1,0,1
1057,260844,30.0,0,1,0,0
1058,260845,72.3,1,1,0,0
1059,260846,30.3,0,1,0,0
1060,260850,25.340909090909086,1,1,0,1
1061,260851,34.8,1,0,0,0
1062,260852,0.9,0,0,0,0
1063,260853,6.500000000000001,0,0,0,0
1064,260855,80.5,1,1,0,1
1065,260859,45.03333333333333,1,1,0,0
1066,260861,29.171999999999997,1,1,0,1
1067,260865,16.98333333333333,0,1,1,1
1068,260866,1.2,0,0,0,0
1069,260869,28.25,1,0,0,0
1070,260870,0.4,0,0,0,0
1071,260871,0.5,0,0,0,0
1072,260876,0.4,0,0,0,0
1073,260878,5.1,0,0,0,0
1074,260883,1.9000000000000001,0,0,0,0
1075,260885,92.375,1,0,0,1
1076,260886,40.3,1,0,0,0
1077,260887,1.6500000000000001,1,0,0,0
1078,260888,23.18,1,1,0,0
1079,260890,39.8,1,0,0,0
1080,260891,33.392857142857146,1,1,1,1
1081,260892,1.2,0,0,0,0
1082,260895,0.8,0,0,0,0
1083,260896,1.7,0,0,0,0
1084,260897,27.3,1,1,0,0
1085,260898,63.36363636363635,1,1,0,1
1086,260899,5.15,0,0,0,0
1087,260900,19.1,0,0,0,0
1088,260901,60.4,1,1,0,0
1089,260902,27.45,1,1,0,0
1090,260903,0.3,0,0,0,0
1091,260906,0.4,0,0,0,0
1092,260907,8.75,1,0,0,0
1093,260909,15.200000000000001,1,0,0,1
1094,260910,25.83921568627451,1,1,0,1
1095,260911,3.6,0,0,0,0
1096,260912,1.3,0,0,0,0
1097,260913,61.3,1,0,0,1
1098,260914,8.8,0,0,0,0
1099,260915,32.53913043478261,1,1,1,1
1100,260916,21.050000000000008,1,1,0,1
1101,260917,0.4,0,0,0,0
1102,260919,0.4,0,0,0,0
1103,260920,66.66666666666667,1,1,0,1
1104,260921,49.9,0,0,0,0
1105,260926,10.3,1,0,0,0
1106,260928,1.8,0,0,0,0
1107,260929,27.069230769230767,1,1,0,1
1108,260930,0.4,0,0,0,0
1109,260932,29.96666666666667,1,0,0,0
1110,260935,2.8000000000000003,1,1,0,0
1111,260938,3.0,0,0,0,0
1112,260939,3.1399999999999997,0,0,0,0
1113,260940,5.866666666666667,1,1,0,0
1114,260943,31.066666666666674,1,0,0,0
1115,260944,6.1,1,0,0,0
1116,260950,0.2,0,0,0,0
1117,260951,28.8,1,1,0,0
1118,260952,30.103333333333335,1,1,1,1
1119,260954,54.97500000000001,1,1,0,1
1120,260955,12.73,1,0,0,0
1121,260956,2.7,0,0,0,0
1122,260958,10.4,0,0,0,0
1123,260959,3.0,0,0,0,0
1124,260960,0.1,0,0,0,0
1125,260961,5.3,1,0,0,0
1126,260963,64.2,1,0,0,0
1127,260964,17.1,1,0,0,1
1128,260966,0.9,0,0,0,0
1129,260967,2.9,0,0,0,0
1130,260968,21.303508771929828,1,1,0,1
1131,260970,7.9,1,0,0,0
1132,260971,30.737931034482752,1,1,0,1
1133,260972,44.1,1,0,0,0
1134,260973,6.9,0,0,0,0
1135,260974,18.5,1,0,0,0
1136,260976,0.8,0,0,0,0
1137,260977,18.404166666666665,1,1,0,1
1138,260980,71.63157894736842,1,1,0,1
1139,260981,0.35,0,0,0,0
1140,260982,1.8,0,0,0,0
1141,260983,0.1,0,0,0,0
1142,260984,2.1,0,0,0,0
1143,260987,21.833333333333332,1,1,0,0
1144,260988,41.61999999999999,1,1,1,1
1145,260990,0.2,0,0,0,0
1146,260991,17.95,1,1,0,1
1147,260994,5.3,0,0,0,0
1148,260996,2.5,0,0,0,0
1149,260997,0.4,0,0,0,0
1150,260998,48.619780219780225,1,1,1,1
1151,260999,1.4,0,0,0,0
1152,261000,0.2,0,0,0,0
1153,261001,8.5,0,0,0,0
1154,261003,14.899999999999999,1,0,0,1
1155,261004,13.606896551724143,1,1,0,1
1156,261005,21.85,1,0,0,0
1157,261007,1.8,0,0,1,0
1158,261008,9.3,1,0,0,0
1159,261011,1.2,1,0,0,0
1160,261013,5.8500000000000005,0,0,0,0
1161,261018,47.3,1,1,0,0
1162,261019,44.79591836734693,1,1,0,1
1163,261020,5.8,1,0,0,0
1164,261022,22.925,1,1,0,1
1165,261023,8.0,0,0,0,0
1166,261026,17.409999999999997,1,1,0,0
1167,261030,12.2,1,0,0,0
1168,261031,30.233333333333334,1,1,0,0
1169,261032,2.2,0,0,0,0
1170,261034,33.224999999999994,1,1,0,0
1171,261035,1.5,1,0,0,0
1172,261039,3.3499999999999996,0,0,0,1
1173,261041,21.03333333333333,1,0,0,0
1174,261042,18.5,1,0,0,0
1175,261044,14.4,1,0,0,0
1176,261045,5.7,1,0,0,0
1177,261046,1.05,0,0,0,0
1178,261049,1.3,0,0,0,0
1179,261050,1.5,0,0,0,0
1180,261052,10.64,1,1,0,0
1181,261053,1.2,0,0,0,0
1182,261054,10.2,0,0,0,0
1183,261056,15.0,1,0,0,0
1184,261057,6.6,1,0,0,0
1185,261058,22.700000000000003,1,0,0,0
1186,261059,61.65,1,1,0,1
1187,261061,67.175,1,1,0,1
1188,261065,6.7,1,0,0,0
1189,261067,0.2,0,0,0,0
1190,261070,1.1,0,0,0,0
1191,261071,4.0,0,0,0,0
1192,261072,14.677777777777784,1,1,0,1
1193,261073,33.864999999999995,1,0,0,1
1194,261074,6.5,1,0,0,0
1195,261075,7.0,1,0,0,0
1196,261076,59.8,1,1,0,0
1197,261078,1.0,0,0,0,0
1198,261083,7.3500000000000005,1,0,0,0
1199,261085,14.075000000000001,1,0,0,1
1200,261086,21.35217391304348,1,1,0,1
1201,261087,10.100000000000001,1,0,0,0
1202,261088,1.9,0,0,0,0
1203,261089,15.833333333333336,1,0,0,0
1204,261094,4.9,0,0,0,0
1205,261096,1.2,0,0,0,0
1206,261097,29.7,0,1,0,0
1207,261098,1.8,0,0,0,0
1208,261099,8.3,0,0,0,0
1209,261100,3.6,1,0,0,0
1210,261102,10.700000000000001,1,0,0,0
1211,261103,34.75,1,0,0,0
1212,261104,28.7,1,0,0,1
1213,261110,34.93750000000001,1,1,0,1
1214,261115,3.4,0,0,0,0
1215,261117,12.9,1,0,0,0
1216,261119,1.2,0,0,0,0
1217,261120,2.4,0,0,0,0
1218,261121,31.95555555555555,1,1,1,1
1219,261123,5.5,0,0,0,0
1220,261125,1.8,0,0,0,0
1221,261128,0.9,0,0,0,0
1222,261129,0.3,0,0,0,0
1223,261130,2.2,0,0,0,0
1224,261132,3.8,1,0,0,1
1225,261133,18.8,1,0,0,0
1226,261134,16.95,1,0,0,0
1227,261135,6.05,1,0,0,0
1228,261136,20.26666666666667,1,0,0,0
1229,261137,3.2,0,0,0,0
1230,261138,59.349999999999994,1,0,0,1
1231,261139,13.220000000000002,1,1,0,0
1232,261141,2.1,0,0,0,0
1233,261142,1.2,0,0,0,0
1234,261145,64.0,0,1,0,0
1235,261149,0.2,0,0,0,0
1236,261150,39.8,0,0,0,0
1237,261151,17.933333333333334,1,1,0,0
1238,261152,5.199999999999999,1,0,0,0
1239,261154,2.45,0,0,0,0
1240,261157,0.1,0,0,0,0
1241,261158,50.08571428571428,1,0,0,1
1242,261159,0.2,0,0,0,0
1243,261161,4.0,0,0,0,0
1244,261165,57.4,0,0,0,0
1245,261168,0.7,0,0,0,0
1246,261170,6.8,1,1,0,0
1247,261171,72.024,1,1,1,1
1248,261173,26.153333333333343,1,1,0,1
1249,261175,23.1,1,0,0,0
1250,261176,0.8,0,0,0,0
1251,261177,19.0,1,0,0,1
1252,261178,7.0,1,0,0,0
1253,261179,4.9,0,0,0,0
1254,261180,0.4,0,0,0,0
1255,261182,5.8,0,0,0,0
1256,261183,96.93333333333334,1,1,0,1
1257,261184,37.62380952380953,1,1,1,1
1258,261186,8.7,0,0,0,0
1259,261189,36.87272727272727,1,1,0,1
1260,261191,2.3,0,0,0,0
1261,261195,12.4,1,0,0,0
1262,261196,4.7,0,0,0,0
1263,261199,28.5,1,0,0,0
1264,261200,7.4,1,0,0,1
1265,261201,2.266666666666667,0,0,0,0
1266,261204,0.3,0,0,0,0
1267,261210,7.1000000000000005,0,0,0,1
1268,261211,4.0,0,0,0,0
1269,261212,38.99113924050634,1,1,0,1
1270,261215,19.4,1,0,0,0
1271,261216,12.5,1,0,0,0
1272,261218,0.15000000000000002,0,0,0,0
1273,261219,6.9,0,0,0,0
1274,261223,0.2,0,0,0,0
1275,261224,19.5,0,0,0,0
1276,261226,107.5,1,0,0,0
1277,261227,42.275000000000006,0,0,0,1
1278,261228,46.73333333333333,1,0,0,1
1279,261233,4.4,0,0,0,0
1280,261235,8.3,1,0,0,0
1281,261239,45.75333333333332,1,1,0,1
1282,261240,5.6,0,0,0,0
1283,261241,19.15,1,0,0,1
1284,261242,1.5999999999999999,0,0,0,0
1285,261243,2.033333333333333,0,0,0,0
1286,261244,1.9,0,0,0,0
1287,261248,21.2,1,0,0,0
1288,261249,0.9,0,0,0,0
1289,261251,11.2,0,1,0,0
1290,261253,6.6,1,0,0,0
1291,261254,32.9,1,0,0,0
1292,261256,0.1,0,0,0,0
1293,261258,3.2,0,0,0,0
1294,261259,1.9500000000000002,0,0,0,0
1295,261260,0.2,0,0,0,0
1296,261261,0.9500000000000001,0,0,0,0
1297,261262,1.8,0,0,0,0
1298,261263,41.6551724137931,1,1,1,1
1299,261264,0.4,0,0,0,0
1300,261265,8.65,0,0,0,0
1301,261267,0.8,0,0,0,0
1302,261268,83.48333333333333,1,1,0,1
1303,261269,1.0,0,0,0,0
1304,261275,1.4,0,0,0,0
1305,261277,24.0,1,0,0,0
1306,261278,1.0,0,0,0,0
1307,261279,37.349999999999994,1,0,0,0
1308,261280,0.1,0,0,0,0
1309,261281,11.149999999999999,1,0,0,0
1310,261286,0.7,0,0,0,0
1311,261287,0.4,1,0,0,0
1312,261288,17.48333333333334,1,1,0,1
1313,261291,40.86,1,1,0,1
1314,261293,27.593749999999996,1,1,0,1
1315,261295,40.8,1,0,0,1
1316,261296,0.9,0,0,0,0
1317,261298,3.0,0,0,0,0
1318,261299,71.3,1,1,0,0
1319,261300,9.5,1,0,0,0
1320,261305,0.2,0,0,0,0
1321,261307,28.0,0,0,0,0
1322,261308,18.533333333333335,0,0,0,0
1323,261312,1.9,0,0,0,0
1324,261314,14.799999999999999,1,0,0,0
1325,261318,2.0,0,0,0,0
1326,261319,7.1,0,1,0,0
1327,261320,2.7,0,0,0,0
1328,261322,12.1,1,0,0,0
1329,261323,20.26111111111111,1,1,0,1
1330,261325,37.47222222222222,1,1,0,1
1331,261326,1.2,0,0,0,0
1332,261327,1.5,0,0,0,0
1333,261328,11.7,1,0,0,0
1334,261331,11.6,0,0,0,0
1335,261333,91.06666666666668,0,0,0,1
1336,261334,3.3,0,0,0,0
1337,261335,2.0,0,0,0,0
1338,261336,8.557894736842107,1,1,0,0
1339,261337,43.53636363636364,1,1,0,1
1340,261339,16.7,1,1,0,0
1341,261342,33.0,1,0,0,0
1342,261343,0.3,0,0,0,0
1343,261346,0.4,0,0,0,0
1344,261348,13.3,1,0,0,0
1345,261349,45.43076923076923,1,1,0,1
1346,261350,5.966666666666666,1,0,0,0
1347,261352,7.0,1,0,0,0
1348,261354,14.924999999999997,1,0,0,0
1349,261355,36.7,0,0,0,0
1350,261356,29.9,1,0,0,0
1351,261359,50.06315789473685,1,1,0,1
1352,261360,0.8,0,0,0,0
1353,261361,8.1,1,0,0,0
1354,261364,42.25384615384617,1,1,0,0
1355,261367,31.211111111111116,1,1,0,1
1356,261373,0.5,0,0,0,0
1357,261374,32.852,1,1,0,1
1358,261375,17.7,1,0,0,0
1359,261376,1.7,0,0,0,0
1360,261378,59.4,1,1,0,0
1361,261380,33.95,1,0,0,0
1362,261383,8.1,0,0,0,0
1363,261384,15.1,0,0,0,0
1364,261385,7.0,0,0,0,0
1365,261388,16.7,1,0,0,0
1366,261389,1.2,0,1,0,1
1367,261390,18.406896551724138,1,1,0,1
1368,261391,26.57222222222222,1,1,1,0
1369,261392,0.5,0,0,0,0
1370,261393,60.36470588235294,1,1,0,1
1371,261397,1.8,0,0,0,0
1372,261398,1.1,0,0,0,0
1373,261400,0.2,0,0,0,0
1374,261402,6.5,0,0,0,0
1375,261405,3.2,1,0,0,0
1376,261406,5.5,0,0,0,0
1377,261407,18.38571428571429,1,1,0,0
1378,261408,13.615,1,1,0,1
1379,261409,18.7,1,0,0,0
1380,261412,27.333050847457624,1,1,1,1
1381,261414,3.4,0,0,0,0
1382,261415,13.1,0,0,0,0
1383,261417,23.203333333333333,1,1,1,1
1384,261418,7.9,0,0,0,0
1385,261424,3.1,0,0,0,0
1386,261425,32.2,0,0,0,0
1387,261426,0.1,0,0,0,0
1388,261428,1.7,0,0,0,0
1389,261430,1.1,0,0,0,0
1390,261431,14.6,0,1,0,0
1391,261432,6.5,1,0,0,0
1392,261436,28.200000000000003,1,1,0,0
1393,261437,13.16,1,0,0,0
1394,261438,33.0,1,0,0,0
1395,261440,1.3,0,0,0,0
1396,261444,0.2,0,0,0,0
1397,261446,30.315686274509794,1,1,0,1
1398,261449,1.6,0,0,0,0
1399,261450,13.4,1,0,0,0
1400,261452,32.636842105263156,1,1,1,1
1401,261453,4.2,0,0,0,0
1402,261454,0.7,0,0,0,0
1403,261455,33.77777777777778,1,1,0,1
1404,261456,0.9,0,0,0,0
1405,261457,2.7,0,0,0,0
1406,261459,0.1,0,0,0,0
1407,261460,1.8,0,0,0,0
1408,261461,14.2,1,1,0,0
1409,261462,0.7,0,0,0,0
1410,261465,0.1,0,0,0,0
1411,261466,29.011200000000017,1,1,1,1
1412,261468,3.0,0,0,0,0
1413,261469,6.2,1,0,0,0
1414,261470,6.7,0,0,0,0
1415,261471,0.1,0,0,0,0
1416,261473,4.35,0,0,0,0
1417,261474,5.6,0,0,0,0
1418,261475,0.2,1,0,1,0
1419,261477,2.9,0,0,0,0
1420,261478,25.55,1,1,0,0
1421,261481,1.8,0,0,0,0
1422,261483,6.666666666666667,1,0,0,1
1423,261484,1.3,0,0,0,0
1424,261486,34.56666666666667,1,1,0,0
1425,261487,19.1375,1,1,0,0
1426,261489,0.7,0,0,0,0
1427,261490,13.6,1,1,0,1
1428,261491,68.35357142857141,1,1,0,1
1429,261493,39.599999999999994,1,1,0,0
1430,261495,18.366666666666667,1,1,0,1
1431,261498,6.55,0,0,0,0
1432,261499,6.4,1,0,0,0
1433,261501,4.4,1,0,0,0
1434,261502,3.0,0,0,0,0
1435,261503,22.3,1,0,0,0
1436,261504,18.7,1,0,0,0
1437,261505,6.5,0,0,0,0
1438,261506,0.3,0,0,0,0
1439,261508,6.7,1,0,0,0
1440,261509,0.5,0,0,0,0
1441,261510,17.644827586206898,1,1,0,1
1442,261511,5.0,0,0,0,0
1443,261512,2.8249999999999997,1,0,0,0
1444,261515,40.48571428571429,1,1,0,1
1445,261516,1.2,0,0,0,0
1446,261517,28.55,1,0,0,0
1447,261518,37.25714285714286,1,0,0,0
1448,261519,36.64571428571429,1,1,1,1
1449,261520,1.4,0,0,0,0
1450,261521,26.21666666666667,1,1,0,0
1451,261522,32.49062500000001,1,1,0,1
1452,261523,41.49999999999999,1,1,0,0
1453,261525,13.3,1,0,0,0
1454,261526,41.199999999999996,1,1,0,0
1455,261527,4.9,0,0,0,0
1456,261528,0.4,0,0,0,0
1457,261529,5.2,0,0,0,0
1458,261530,45.300000000000004,0,1,0,0
1459,261532,26.799999999999997,1,0,0,0
1460,261533,9.3,0,0,0,0
1461,261534,6.3,0,0,0,0
1462,261538,13.75,1,0,0,1
1463,261540,0.4,0,0,0,0
1464,261543,7.5,1,0,0,0
1465,261544,0.3,0,0,0,0
1466,261545,4.0,0,0,0,0
1467,261546,12.3,1,0,0,0
1468,261547,6.766666666666667,1,0,0,0
1469,261548,5.1000000000000005,0,0,0,0
1470,261550,26.51506849315068,1,1,0,1
1471,261552,17.008695652173913,1,1,0,1
1472,261553,0.5,0,0,0,0
1473,261554,33.65714285714285,1,1,0,1
1474,261556,6.866666666666667,0,0,0,0
1475,261557,0.5,0,0,0,0
1476,261558,25.571428571428566,0,1,0,1
1477,261561,37.8,1,0,0,0
1478,261562,5.2,0,0,0,0
1479,261563,0.1,0,0,0,0
1480,261565,48.1,1,0,0,1
1481,261567,36.834285714285706,1,1,0,1
1482,261572,2.5,0,0,0,0
1483,261574,1.4,0,0,0,0
1484,261575,0.3,0,0,0,0
1485,261577,11.350000000000001,0,1,0,1
1486,261578,0.5,0,0,0,0
1487,261581,9.95,1,0,0,0
1488,261582,11.040000000000001,1,1,0,1
1489,261583,8.566666666666666,1,0,0,0
1490,261585,35.51538461538461,1,1,0,1
1491,261588,1.0,0,0,0,0
1492,261589,4.333333333333333,1,0,0,1
1493,261590,41.32916666666667,1,1,0,1
1494,261592,13.65,1,0,0,0
1495,261593,15.01764705882353,1,1,0,1
1496,261594,1.0,0,0,0,0
1497,261597,15.625,1,1,0,0
1498,261599,24.6,1,0,0,0
1499,261602,0.5,0,0,0,0
1500,261603,29.6,1,0,0,1
1501,261604,1.15,0,0,0,0
1502,261606,9.1,0,0,0,0
1503,261607,12.120000000000001,1,0,0,1
1504,261608,17.72666666666667,1,1,0,1
1505,261609,28.15,1,0,0,0
1506,261610,30.32222222222222,1,0,0,1
1507,261611,6.8,1,0,0,0
1508,261614,0.9,1,0,0,0
1509,261615,2.8000000000000003,0,0,0,0
1510,261616,29.7,1,1,0,0
1511,261617,1.9,0,0,0,0
1512,261618,0.3,0,0,0,0
1513,261619,17.345454545454547,1,0,0,1
1514,261620,1.05,0,0,0,0
1515,261621,15.866666666666665,1,0,0,1
1516,261622,1.75,0,0,0,0
1517,261625,19.4,0,0,0,0
1518,261626,7.961904761904763,1,1,0,1
1519,261627,5.65,1,0,0,0
1520,261630,6.6,1,0,0,0
